trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	38.1  	1   	6  +  7\n\n	---     	1.855	1.014	1   	odd     	odd     
2   	40.1  	2   	4  +  7\n\n	---     	1.854	0.684	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	80.1  	1   	7  +  7\n\n	---     	1.855	1.524	1   	even    	even    
2   	82.1  	2   	6  +  8\n\n	---     	1.854	1.026	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.1 	1   	3  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	124.1 	2   	9  +  6\n\n	---     	1.85	0.47	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	164.1 	1   	8  +  5\n\n	---     	1.851	1.111	1   	odd     	odd     
2   	166.1 	1   	8  +  5\n\n (repeat 1)	---     	1.856	0.596	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	206.1 	1   	4  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	208.1 	2   	4  +  9\n\n	---     	1.853	0.786	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	264   	1   	2  +  9\n\n	---     	1.855	1.215	1   	odd     	odd     
2   	266   	2   	8  +  5\n\n	---     	1.854	0.55	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	306   	1   	4  +  7\n\n	---     	1.856	1.053	1   	odd     	odd     
2   	308   	2   	6  +  7\n\n	---     	1.852	0.539	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	348   	1   	6  +  8\n\n	---     	1.855	1.546	1   	even    	even    
2   	350   	2   	8  +  9\n\n	---     	1.855	0.728	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
